Date mutation,Valeur fonciere,Commune,Code departement,Type local,Surface reelle bati,Nombre pieces principales,année,prix_m2
12/08/2021,115440.0,GRUISSAN,11,Appartement,37.0,2.0,2021,3120.0
23/04/2021,410000.0,BALAZE,35,Maison,160.0,8.0,2021,2562.5
18/10/2021,119000.0,BEZENET,03,Appartement,46.0,2.0,2021,2586.9565217391305
14/01/2021,95000.0,CASTAGNEDE,31,Maison,71.0,3.0,2021,1338.0281690140846
28/07/2021,199000.0,SAINT MARTIN DE CRAU,13,Maison,61.0,3.0,2021,3262.2950819672133
21/06/2021,430000.0,CHAMALIERES,63,Appartement,111.0,4.0,2021,3873.873873873874
11/08/2021,187000.0,ANAIS,17,Maison,85.0,3.0,2021,2200.0
08/12/2021,125000.0,PORTES LES VALENCE,26,Appartement,75.0,4.0,2021,1666.6666666666667
07/09/2021,192500.0,PLUVIGNER,56,Maison,97.0,3.0,2021,1984.5360824742268
05/10/2021,252000.0,HALLUIN,59,Maison,85.0,5.0,2021,2964.705882352941
19/11/2021,147500.0,GAMACHES,80,Maison,50.0,2.0,2021,2950.0
08/11/2021,114000.0,TROYES,10,Appartement,45.0,2.0,2021,2533.3333333333335
31/03/2021,231650.0,GASSIN,83,Maison,41.0,3.0,2021,5650.0
12/08/2021,225000.0,LIMESY,76,Maison,117.0,5.0,2021,1923.076923076923
24/09/2021,580000.0,ANGERS,49,Maison,128.0,4.0,2021,4531.25
22/04/2021,245000.0,LA POSSESSION,974,Maison,81.0,3.0,2021,3024.6913580246915
26/02/2021,119000.0,TOURS,37,Appartement,43.0,2.0,2021,2767.4418604651164
17/09/2021,4067250.0,BEAULIEU SUR MER,06,Maison,192.0,7.0,2021,21183.59375
17/06/2021,220000.0,GONDRIN,32,Maison,66.0,3.0,2021,3333.3333333333335
24/06/2021,154000.0,LA COURNEUVE,93,Maison,32.0,2.0,2021,4812.5
03/06/2021,110000.0,CHATILLON-SUR-INDRE,36,Maison,72.0,3.0,2021,1527.7777777777778
01/12/2021,38923.0,BREST,29,Appartement,18.0,1.0,2021,2162.3888888888887
10/02/2021,260000.0,VEDENE,84,Maison,70.0,3.0,2021,3714.285714285714
01/07/2021,169000.0,ANGLES,85,Maison,173.0,6.0,2021,976.878612716763
20/10/2021,140000.0,SAINT-JEAN-DE-LIVET,14,Maison,62.0,3.0,2021,2258.064516129032
27/07/2021,94570.0,CARNOUX-EN-PROVENCE,13,Appartement,28.0,2.0,2021,3377.5
24/11/2021,114000.0,BEAUMONT,63,Appartement,80.0,4.0,2021,1425.0
29/01/2021,99000.0,LE LAMENTIN,972,Appartement,32.0,1.0,2021,3093.75
27/04/2021,132350.0,RULLY,71,Appartement,50.0,2.0,2021,2647.0
15/11/2021,355000.0,ROANNE,42,Maison,160.0,6.0,2021,2218.75
23/06/2021,275990.0,ARNOUVILLE,95,Maison,70.0,4.0,2021,3942.714285714286
30/04/2021,382000.0,BORDEAUX,33,Maison,65.0,3.0,2021,5876.923076923077
07/12/2021,321453.0,MENTON,06,Appartement,86.0,3.0,2021,3737.8255813953488
15/06/2021,1300000.0,PARIS 03,75,Appartement,74.0,4.0,2021,17567.567567567567
20/10/2021,150500.0,GEVEZE,35,Appartement,48.0,2.0,2021,3135.4166666666665
12/05/2021,691000.0,CHAVILLE,92,Maison,71.0,2.0,2021,9732.394366197183
27/08/2021,135000.0,ELNE,66,Maison,70.0,4.0,2021,1928.5714285714287
20/01/2021,175000.0,MONTCRESSON,45,Maison,160.0,6.0,2021,1093.75
13/10/2021,143000.0,PERPIGNAN,66,Maison,102.0,5.0,2021,1401.9607843137255
10/12/2021,169400.0,SERIFONTAINE,60,Maison,65.0,3.0,2021,2606.153846153846
17/05/2021,280000.0,GUERET,23,Appartement,25.0,1.0,2021,11200.0
12/05/2021,93000.0,MONTATAIRE,60,Appartement,61.0,3.0,2021,1524.5901639344263
30/03/2021,161000.0,ST LEU LA FORET,95,Appartement,70.0,3.0,2021,2300.0
20/09/2021,550000.0,DINAN,22,Maison,165.0,7.0,2021,3333.3333333333335
19/02/2021,685000.0,MONTREUIL,93,Appartement,91.0,4.0,2021,7527.472527472528
29/09/2021,360000.0,ROMILLY SUR SEINE,10,Maison,80.0,3.0,2021,4500.0
10/12/2021,75000.0,PLENEE-JUGON,22,Appartement,56.0,2.0,2021,1339.2857142857142
08/02/2021,1300000.0,SAINT CYR AU MONT D OR,69,Maison,120.0,3.0,2021,10833.333333333334
01/09/2021,238000.0,TOULOUSE,31,Appartement,52.0,3.0,2021,4576.923076923077
28/01/2021,123150.0,GRANE,26,Appartement,116.0,3.0,2021,1061.6379310344828
03/11/2021,216500.0,BOURGOUGNAGUE,47,Maison,160.0,5.0,2021,1353.125
07/05/2021,268800.0,MONTMORIN,63,Maison,113.0,4.0,2021,2378.761061946903
22/06/2021,157300.0,LILLE,59,Appartement,32.0,2.0,2021,4915.625
30/12/2021,200000.0,CARRESSE CASSABER,64,Maison,150.0,5.0,2021,1333.3333333333333
05/01/2021,50500.0,DENAIN,59,Maison,35.0,3.0,2021,1442.857142857143
29/10/2021,85000.0,TROYES,10,Appartement,37.0,2.0,2021,2297.2972972972975
29/04/2021,226660.0,MIRAMONT-D'ASTARAC,32,Maison,170.0,6.0,2021,1333.2941176470588
27/05/2021,195000.0,SAINT-CLEMENT-DE-LA-PLACE,49,Maison,88.0,4.0,2021,2215.909090909091
23/04/2021,115000.0,HAUTECOUR,39,Maison,92.0,4.0,2021,1250.0
18/10/2021,165000.0,VILLERS SUR BONNIERES,60,Maison,119.0,5.0,2021,1386.5546218487395
21/06/2021,197300.0,LES ANGLES,30,Appartement,65.0,3.0,2021,3035.3846153846152
09/07/2021,102100.0,ARNAY-LE DUC,21,Maison,60.0,4.0,2021,1701.6666666666667
21/07/2021,1287000.0,NEUILLY-SUR-SEINE,92,Appartement,120.0,4.0,2021,10725.0
16/03/2021,270000.0,PARIS 13,75,Appartement,27.0,2.0,2021,10000.0
01/06/2021,68620.0,MURVIEL-LES-BEZIERS,34,Maison,64.0,3.0,2021,1072.1875
20/09/2021,499000.0,CHALEINS,01,Maison,152.0,4.0,2021,3282.8947368421054
06/01/2021,11500.0,ST MAIXENT L ECOLE,79,Maison,37.0,2.0,2021,310.81081081081084
06/09/2021,145000.0,AUBAGNE,13,Appartement,70.0,4.0,2021,2071.4285714285716
14/09/2021,134000.0,L'ISLE-ADAM,95,Appartement,35.0,1.0,2021,3828.5714285714284
24/09/2021,118000.0,MONTPELLIER,34,Appartement,49.0,2.0,2021,2408.1632653061224
28/10/2021,680000.0,VENTABREN,13,Maison,163.0,7.0,2021,4171.7791411042945
14/12/2021,68000.0,MONTFRIN,30,Maison,50.0,2.0,2021,1360.0
13/10/2021,230500.0,PARIS 13,75,Appartement,28.0,1.0,2021,8232.142857142857
23/03/2021,170000.0,CARQUEFOU,44,Appartement,42.0,2.0,2021,4047.6190476190477
01/03/2021,239000.0,SERRE LES SAPINS,25,Maison,90.0,5.0,2021,2655.5555555555557
09/03/2021,137000.0,LAMBRES LEZ DOUAI,59,Maison,123.0,5.0,2021,1113.821138211382
29/12/2021,151500.0,LILLE,59,Appartement,73.0,3.0,2021,2075.3424657534247
30/08/2021,158080.0,DIJON,21,Appartement,56.0,3.0,2021,2822.8571428571427
24/08/2021,350000.0,ESSARTS-LE-ROI (LES),78,Maison,126.0,6.0,2021,2777.777777777778
23/04/2021,170000.0,MAZAMET,81,Appartement,45.0,2.0,2021,3777.777777777778
16/07/2021,165000.0,SAINT DENIS,974,Appartement,85.0,3.0,2021,1941.1764705882354
13/12/2021,43500.0,AJAIN,23,Maison,96.0,5.0,2021,453.125
21/10/2021,790000.0,LYON 9EME,69,Appartement,40.0,2.0,2021,19750.0
06/07/2021,380000.0,PACE,35,Maison,124.0,6.0,2021,3064.516129032258
26/02/2021,755050.0,LA GAUDE,06,Maison,83.0,4.0,2021,9096.987951807228
01/12/2021,560980.0,SAINT CHAMAS,13,Maison,107.0,4.0,2021,5242.803738317757
30/09/2021,206500.0,BOULAZAC ISLE MANOIRE,24,Maison,110.0,4.0,2021,1877.2727272727273
07/12/2021,190000.0,SAINT-JEAN-BONNEFONDS,42,Maison,93.0,5.0,2021,2043.010752688172
29/04/2021,65000.0,CREZANCAY-SUR-CHER,18,Maison,69.0,3.0,2021,942.0289855072464
29/06/2021,80000.0,DINEAULT,29,Maison,105.0,4.0,2021,761.9047619047619
30/07/2021,3938000.0,GASSIN,83,Maison,150.0,4.0,2021,26253.333333333332
20/08/2021,240000.0,PLOUFRAGAN,22,Maison,122.0,4.0,2021,1967.2131147540983
31/03/2021,60000.0,LE VAL,83,Appartement,36.0,1.0,2021,1666.6666666666667
29/11/2021,623000.0,PARIS 15,75,Appartement,83.0,3.0,2021,7506.024096385542
25/02/2021,100000.0,PARIS 11,75,Appartement,15.0,2.0,2021,6666.666666666667
19/05/2021,43000.0,SAINT-BRIEUC,22,Appartement,47.0,2.0,2021,914.8936170212766
10/06/2021,147000.0,LE GRAU DU ROI,30,Appartement,34.0,2.0,2021,4323.529411764706
21/10/2021,213300.0,SAINTE-ANNE-D'AURAY,56,Maison,200.0,5.0,2021,1066.5
05/08/2021,490000.0,SAINT BREVIN LES PINS,44,Maison,75.0,5.0,2021,6533.333333333333
04/01/2021,64000.0,AGDE,34,Appartement,21.0,1.0,2021,3047.6190476190477
25/06/2021,83000.0,LAURENAN,22,Maison,108.0,6.0,2021,768.5185185185185
08/09/2021,220000.0,MONT-DE-MARSAN,40,Appartement,85.0,3.0,2021,2588.235294117647
06/11/2021,138000.0,MANTES-LA-JOLIE,78,Appartement,41.0,2.0,2021,3365.8536585365855
26/03/2021,125000.0,SAVERDUN,09,Maison,83.0,4.0,2021,1506.0240963855422
30/04/2021,324190.0,NEGREPELISSE,82,Maison,138.0,4.0,2021,2349.2028985507245
25/08/2021,418694.0,LARUNS,64,Maison,180.0,5.0,2021,2326.0777777777776
27/08/2021,274500.0,THONON LES BAINS,74,Maison,60.0,2.0,2021,4575.0
14/06/2021,155500.0,LAXOU,54,Appartement,67.0,3.0,2021,2320.89552238806
05/08/2021,41000.0,SAINT-PAUL-DE-FENOUILLET,66,Maison,29.0,1.0,2021,1413.7931034482758
26/11/2021,39000.0,ST REVERIEN,58,Maison,86.0,4.0,2021,453.48837209302326
21/07/2021,105000.0,SAINT-CIERS-SUR-GIRONDE,33,Maison,98.0,3.0,2021,1071.4285714285713
06/07/2021,303200.0,HERBIERS (LES),85,Maison,149.0,5.0,2021,2034.8993288590605
30/09/2021,167000.0,PARIS 20,75,Appartement,19.0,1.0,2021,8789.473684210527
23/01/2021,130000.0,SAINT-SULPICE-SUR-RILLE,61,Maison,40.0,1.0,2021,3250.0
02/08/2021,260000.0,BORDEAUX,33,Appartement,66.0,3.0,2021,3939.3939393939395
02/07/2021,178000.0,ESTREES ST DENIS,60,Maison,59.0,2.0,2021,3016.9491525423728
15/04/2021,248750.0,BEAUGENCY,45,Maison,116.0,4.0,2021,2144.396551724138
18/10/2021,152000.0,NANTES,44,Appartement,47.0,2.0,2021,3234.0425531914893
30/07/2021,384950.0,VILLENAVE D ORNON,33,Maison,114.0,5.0,2021,3376.754385964912
15/07/2021,232600.0,ST-PIERRE-D EYRAUD,24,Maison,146.0,4.0,2021,1593.150684931507
24/03/2021,144000.0,TOURNAN-EN-BRIE,77,Appartement,41.0,2.0,2021,3512.1951219512193
21/09/2021,256000.0,AJACCIO,2A,Appartement,98.0,4.0,2021,2612.2448979591836
08/06/2021,354000.0,JARD-SUR-MER,85,Maison,73.0,4.0,2021,4849.315068493151
26/04/2021,155000.0,SAINT-LAURENT-DE-CUVES,50,Maison,251.0,6.0,2021,617.5298804780876
03/05/2021,350000.0,SANCOURT,59,Maison,155.0,6.0,2021,2258.064516129032
10/05/2021,190000.0,CHATEAU THIERRY,02,Maison,102.0,4.0,2021,1862.7450980392157
20/05/2021,450000.0,VANNES,56,Maison,60.0,4.0,2021,7500.0
23/08/2021,330000.0,CANNES,06,Appartement,29.0,2.0,2021,11379.310344827587
13/08/2021,115000.0,SAINT-MICHEL-SUR-ORGE,91,Appartement,27.0,1.0,2021,4259.259259259259
15/02/2021,92000.0,PLAINE-ET-VALLEES,79,Maison,97.0,4.0,2021,948.4536082474227
20/07/2021,235950.0,BETTON,35,Appartement,81.0,4.0,2021,2912.962962962963
04/03/2021,104500.0,AMELIE LES BAINS,66,Appartement,24.0,2.0,2021,4354.166666666667
01/03/2021,258100.0,TOULOUSE,31,Appartement,42.0,2.0,2021,6145.238095238095
15/09/2021,105000.0,MARSEILLE 12EME,13,Appartement,55.0,3.0,2021,1909.090909090909
29/11/2021,672715.0,SAN-GAVINO-DI-CARBINI,2A,Maison,111.0,4.0,2021,6060.495495495496
21/05/2021,885000.0,ANTIBES,06,Maison,240.0,7.0,2021,3687.5
17/09/2021,46000.0,VALRAS-PLAGE,34,Appartement,18.0,1.0,2021,2555.5555555555557
28/01/2021,53000.0,TARASCON,13,Maison,120.0,4.0,2021,441.6666666666667
16/07/2021,523020.0,LESPIGNAN,34,Maison,222.0,7.0,2021,2355.945945945946
10/12/2021,205000.0,LE RAINCY,93,Appartement,40.0,2.0,2021,5125.0
19/05/2021,235000.0,VILLEFONTAINE,38,Maison,77.0,4.0,2021,3051.948051948052
26/07/2021,350000.0,LE CREUSOT,71,Appartement,34.0,2.0,2021,10294.117647058823
04/08/2021,229000.0,HERBERGEMENT (L'),85,Maison,102.0,4.0,2021,2245.098039215686
16/03/2021,215000.0,MARSEILLE 5EME,13,Appartement,40.0,2.0,2021,5375.0
18/10/2021,258000.0,GRETZ-ARMAINVILLIERS,77,Appartement,62.0,3.0,2021,4161.290322580645
15/09/2021,55000.0,GUERLEDAN,22,Maison,100.0,4.0,2021,550.0
27/04/2021,140000.0,BOURCEFRANC-LE-CHAPUS,17,Maison,80.0,4.0,2021,1750.0
10/11/2021,110000.0,REIMS,51,Appartement,33.0,1.0,2021,3333.3333333333335
28/01/2021,105000.0,SAINT-CHEF,38,Maison,149.0,4.0,2021,704.6979865771812
02/12/2021,95000.0,MARSEILLE 6EME,13,Appartement,35.0,1.0,2021,2714.285714285714
28/05/2021,200000.0,LA HAYE ST SYLVESTRE,27,Maison,89.0,4.0,2021,2247.191011235955
21/09/2021,195000.0,LE SOLER,66,Appartement,72.0,3.0,2021,2708.3333333333335
27/05/2021,290000.0,LA FERTE SOUS JOUARRE,77,Maison,127.0,4.0,2021,2283.464566929134
04/03/2021,594000.0,EGLETONS,19,Appartement,24.0,1.0,2021,24750.0
09/04/2021,200000.0,BAGNOLS-EN-FORET,83,Maison,80.0,4.0,2021,2500.0
06/11/2021,298844.0,BEAUCHAMP,95,Appartement,65.0,3.0,2021,4597.6
29/09/2021,335798.0,LANTON,33,Maison,91.0,3.0,2021,3690.087912087912
09/02/2021,910000.0,CELLE-SAINT-CLOUD (LA),78,Maison,140.0,4.0,2021,6500.0
24/12/2021,287000.0,RIVESALTES,66,Maison,92.0,4.0,2021,3119.5652173913045
02/10/2021,120000.0,LONGNY LES VILLAGES,61,Maison,92.0,5.0,2021,1304.3478260869565
03/06/2021,145000.0,PIERRE BENITE,69,Appartement,83.0,4.0,2021,1746.987951807229
02/11/2021,147000.0,VALSERHONE,01,Appartement,99.0,4.0,2021,1484.8484848484848
01/12/2021,225000.0,SAINT MEDARD EN JALLES,33,Appartement,87.0,5.0,2021,2586.206896551724
07/09/2021,172000.0,BEAUFAY,72,Maison,120.0,6.0,2021,1433.3333333333333
24/06/2021,154000.0,SAINT THIBAULT DES VIGNES,77,Appartement,37.0,2.0,2021,4162.1621621621625
31/05/2021,128000.0,SAINT-REMY,71,Maison,73.0,4.0,2021,1753.4246575342465
29/12/2021,110500.0,RETAUD,17,Maison,92.0,5.0,2021,1201.0869565217392
15/10/2021,925000.0,LAMORLAYE,60,Maison,200.0,5.0,2021,4625.0
22/09/2021,130000.0,ARMENTIERES,59,Maison,67.0,3.0,2021,1940.2985074626865
31/03/2021,61500.0,MOUTIERS,73,Appartement,49.0,2.0,2021,1255.1020408163265
24/06/2021,169000.0,SAINT-ANDRE-EN-BRESSE,71,Maison,250.0,6.0,2021,676.0
13/09/2021,208000.0,SALON-DE-PROVENCE,13,Appartement,65.0,3.0,2021,3200.0
01/06/2021,43500.0,TANNOIS,55,Maison,55.0,3.0,2021,790.9090909090909
16/11/2021,360000.0,SAINT-PAUL,974,Appartement,23.0,2.0,2021,15652.173913043478
19/02/2021,151000.0,MEAUX,77,Appartement,38.0,1.0,2021,3973.684210526316
29/11/2021,150000.0,RIOZ,70,Appartement,130.0,4.0,2021,1153.8461538461538
27/03/2021,119000.0,NIORT,79,Maison,80.0,4.0,2021,1487.5
18/03/2021,70000.0,DRAGUIGNAN,83,Appartement,48.0,3.0,2021,1458.3333333333333
22/10/2021,186000.0,REZE,44,Appartement,75.0,4.0,2021,2480.0
17/06/2021,79000.0,LABASTIDE-ROUAIROUX,81,Maison,82.0,4.0,2021,963.4146341463414
29/07/2021,110000.0,REIMS,51,Appartement,58.0,3.0,2021,1896.551724137931
05/08/2021,246500.0,ROUEN,76,Appartement,59.0,4.0,2021,4177.966101694915
31/08/2021,262500.0,NOUVION,80,Maison,117.0,6.0,2021,2243.5897435897436
25/02/2021,241000.0,SAINT-MAMERT-DU-GARD,30,Maison,179.0,6.0,2021,1346.3687150837989
21/12/2021,190000.0,TIGNIEU-JAMEYZIEU,38,Appartement,61.0,3.0,2021,3114.754098360656
28/01/2021,118000.0,MORTAGNE-SUR-SEVRE,85,Maison,69.0,4.0,2021,1710.144927536232
12/03/2021,869000.0,PARIS 07,75,Appartement,76.0,3.0,2021,11434.21052631579
15/10/2021,177000.0,POITIERS,86,Maison,74.0,5.0,2021,2391.891891891892
30/04/2021,145000.0,FREJUS,83,Appartement,62.0,3.0,2021,2338.7096774193546
06/08/2021,232500.0,SAINT PIERRE,974,Maison,50.0,4.0,2021,4650.0
10/11/2021,220000.0,VIEUX-RENG,59,Maison,102.0,3.0,2021,2156.8627450980393
04/05/2021,393200.0,VIGNEUX SUR SEINE,91,Maison,109.0,7.0,2021,3607.3394495412845
15/12/2021,47000.0,LIVAROT-PAYS-D'AUGE,14,Maison,96.0,5.0,2021,489.5833333333333
27/07/2021,305000.0,DECINES-CHARPIEU,69,Appartement,67.0,3.0,2021,4552.238805970149
18/08/2021,1235400.0,JURANCON,64,Maison,124.0,4.0,2021,9962.90322580645
23/08/2021,432550.0,CLARET,34,Maison,133.0,4.0,2021,3252.2556390977443
26/10/2021,230000.0,SAINT AUBIN LES ELBEUF,76,Maison,98.0,3.0,2021,2346.938775510204
21/10/2021,325000.0,SERRIS,77,Appartement,43.0,2.0,2021,7558.139534883721
24/11/2021,128000.0,GRENOBLE,38,Appartement,42.0,2.0,2021,3047.6190476190477
25/06/2021,95000.0,VAL BUECH-MEOUGE,05,Maison,45.0,2.0,2021,2111.1111111111113
04/05/2021,620000.0,BORDEAUX,33,Appartement,30.0,1.0,2021,20666.666666666668
10/06/2021,525000.0,LYON 3EME,69,Appartement,91.0,4.0,2021,5769.2307692307695
18/11/2021,470000.0,NICE,06,Appartement,116.0,6.0,2021,4051.7241379310344
03/11/2021,1721320.0,GRASSE,06,Maison,240.0,7.0,2021,7172.166666666667
10/02/2021,150000.0,SAINT-MARTIN-DU-BEC,76,Maison,108.0,5.0,2021,1388.888888888889
11/05/2021,299566.0,ORGERES,35,Maison,107.0,4.0,2021,2799.6822429906542
24/11/2021,110000.0,ST YRIEIX LA PERCHE,87,Maison,111.0,5.0,2021,990.990990990991
28/09/2021,130000.0,MOYENCOURT,80,Maison,115.0,5.0,2021,1130.4347826086957
11/08/2021,101860.0,CHARENTON-LE-PONT,94,Appartement,22.0,1.0,2021,4630.0
18/05/2021,160000.0,ST ORENS DE GAMEVILLE,31,Appartement,68.0,3.0,2021,2352.9411764705883
09/04/2021,61000.0,GRAND-FORT-PHILIPPE,59,Maison,85.0,4.0,2021,717.6470588235294
25/11/2021,331500.0,WARLUS,62,Maison,218.0,7.0,2021,1520.6422018348624
24/06/2021,230000.0,DRANCY,93,Maison,54.0,3.0,2021,4259.259259259259
10/08/2021,171000.0,PORT-SAINT-LOUIS,13,Appartement,80.0,4.0,2021,2137.5
20/04/2021,133270.0,SOULAC-SUR-MER,33,Maison,42.0,3.0,2021,3173.095238095238
31/08/2021,219448.88,LANDEVIEILLE,85,Maison,81.0,3.0,2021,2709.2454320987654
31/05/2021,192000.0,SAINT-JULIEN-LES-ROSIERS,30,Maison,70.0,2.0,2021,2742.8571428571427
05/11/2021,220500.0,EPERLECQUES,62,Maison,149.0,5.0,2021,1479.8657718120805
23/04/2021,425000.0,CHAMONIX MONT BLANC,74,Appartement,76.0,4.0,2021,5592.105263157895
24/03/2021,103000.0,ST MAIXENT L ECOLE,79,Maison,87.0,4.0,2021,1183.9080459770114
26/11/2021,200000.0,CHERBOURG-EN-COTENTIN,50,Maison,72.0,3.0,2021,2777.777777777778
08/06/2021,172000.0,CASTELNAU D'AUZAN LABARRERE,32,Maison,60.0,3.0,2021,2866.6666666666665
13/01/2021,711000.0,LE TEICH,33,Maison,183.0,6.0,2021,3885.245901639344
30/09/2021,158000.0,VALENCE,26,Appartement,19.0,1.0,2021,8315.78947368421
04/11/2021,30000.0,ST PIERREVILLERS,55,Maison,130.0,3.0,2021,230.76923076923077
16/04/2021,37000.0,QUIMPER,29,Appartement,16.0,1.0,2021,2312.5
04/08/2021,100000.0,SAINT DENIS,974,Maison,59.0,3.0,2021,1694.915254237288
08/11/2021,550000.0,PERRAY-EN-YVELINES (LE),78,Maison,90.0,3.0,2021,6111.111111111111
13/07/2021,140000.0,PARIS 15,75,Appartement,27.0,1.0,2021,5185.185185185185
07/04/2021,210000.0,COGOLIN,83,Appartement,31.0,1.0,2021,6774.193548387097
14/06/2021,240310.0,CEZAC,33,Maison,124.0,7.0,2021,1937.983870967742
24/09/2021,189220.0,ESQUERDES,62,Maison,95.0,5.0,2021,1991.7894736842106
14/12/2021,438120.0,MONTREUIL,62,Maison,158.0,8.0,2021,2772.9113924050635
13/04/2021,395000.0,CLERMONT FERRAND,63,Maison,120.0,3.0,2021,3291.6666666666665
10/05/2021,410000.0,DOMONT,95,Maison,110.0,4.0,2021,3727.2727272727275
25/08/2021,508194.0,PERNAY,37,Maison,180.0,5.0,2021,2823.3
15/07/2021,205000.0,ST THURIEN,29,Maison,85.0,4.0,2021,2411.764705882353
16/03/2021,120000.0,POINTIS INARD,31,Maison,205.0,6.0,2021,585.3658536585366
25/03/2021,565000.0,FLEE,72,Maison,78.0,4.0,2021,7243.589743589743
26/07/2021,580000.0,SANARY SUR MER,83,Appartement,77.0,4.0,2021,7532.467532467533
20/05/2021,168000.0,GILLEY,52,Appartement,139.0,5.0,2021,1208.63309352518
29/04/2021,112000.0,EYZERAC,24,Maison,48.0,3.0,2021,2333.3333333333335
29/11/2021,548750.0,LE BEAUSSET,83,Maison,78.0,4.0,2021,7035.25641025641
04/06/2021,295000.0,SAINTE-COLOMBE-DES-BOIS,58,Maison,133.0,3.0,2021,2218.0451127819547
30/07/2021,436000.0,BEAUMONT,74,Maison,84.0,4.0,2021,5190.476190476191
08/03/2021,84000.0,REIMS,51,Appartement,81.0,3.0,2021,1037.037037037037
28/10/2021,300000.0,GROFFLIERS,62,Maison,103.0,4.0,2021,2912.621359223301
19/03/2021,107000.0,TARGASONNE,66,Appartement,51.0,3.0,2021,2098.0392156862745
21/12/2021,65500.0,ROUSIES,59,Maison,100.0,6.0,2021,655.0
29/01/2021,75000.0,MEULAN-EN-YVELINES,78,Appartement,40.0,3.0,2021,1875.0
21/05/2021,467500.0,LE LAVANDOU,83,Appartement,55.0,2.0,2021,8500.0
29/12/2021,110000.0,VAL-COUESNON,35,Maison,45.0,1.0,2021,2444.4444444444443
30/12/2021,214000.0,SAINT-PORCHAIRE,17,Maison,103.0,4.0,2021,2077.669902912621
01/03/2021,475000.0,PIOLENC,84,Maison,138.0,5.0,2021,3442.0289855072465
15/06/2021,143000.0,VILLY-BOCAGE,14,Maison,56.0,4.0,2021,2553.5714285714284
25/08/2021,150400.0,LAGRAVE,81,Maison,93.0,4.0,2021,1617.2043010752689
16/08/2021,349000.0,MONTIGNY LES CORMEILLES,95,Maison,86.0,5.0,2021,4058.139534883721
07/01/2021,55000.0,TOULOUSE,31,Appartement,23.0,1.0,2021,2391.304347826087
08/01/2021,265000.0,EAUBONNE,95,Maison,84.0,5.0,2021,3154.7619047619046
16/07/2021,270000.0,GAGNY,93,Maison,78.0,4.0,2021,3461.5384615384614
25/11/2021,198000.0,COMBS LA VILLE,77,Maison,83.0,4.0,2021,2385.5421686746986
25/02/2021,170000.0,MIGNE-AUXANCES,86,Maison,87.0,4.0,2021,1954.0229885057472
21/07/2021,293000.0,NOISY LE ROI,78,Appartement,48.0,2.0,2021,6104.166666666667
15/11/2021,643000.0,VENCE,06,Maison,120.0,4.0,2021,5358.333333333333
22/04/2021,62000.0,DIEPPE,76,Appartement,45.0,2.0,2021,1377.7777777777778
07/06/2021,234000.0,LES SALELLES,48,Maison,78.0,3.0,2021,3000.0
30/12/2021,101055.2,CUZIEU,42,Appartement,130.0,12.0,2021,777.3476923076923
12/07/2021,440000.0,LATTES,34,Appartement,92.0,4.0,2021,4782.608695652174
15/04/2021,260800.0,DAGNEUX,01,Appartement,80.0,4.0,2021,3260.0
06/09/2021,162000.0,VALENCIENNES,59,Appartement,82.0,2.0,2021,1975.6097560975609
16/02/2021,32000.0,CLERMONT CREANS,72,Maison,70.0,3.0,2021,457.14285714285717
27/08/2021,114600.0,PIERREFITTE SUR SAULDRE,41,Maison,90.0,5.0,2021,1273.3333333333333
16/07/2021,122000.0,SAACY-SUR-MARNE,77,Appartement,60.0,2.0,2021,2033.3333333333333
30/03/2021,171000.0,EGREVILLE,77,Maison,137.0,6.0,2021,1248.1751824817518
28/01/2021,140000.0,SAINT-BONNET,16,Maison,101.0,3.0,2021,1386.1386138613861
03/03/2021,1249400.0,PARIS 05,75,Appartement,85.0,3.0,2021,14698.823529411764
13/08/2021,345090.0,ALLINGES,74,Maison,102.0,4.0,2021,3383.235294117647
20/01/2021,499000.0,BRETIGNY SUR ORGE,91,Maison,135.0,6.0,2021,3696.296296296296
30/06/2021,780000.0,NANTES,44,Maison,157.0,7.0,2021,4968.152866242038
29/01/2021,35000.0,ANGOISSE,24,Maison,66.0,3.0,2021,530.3030303030303
21/07/2021,545000.0,MONTIGNY LE BRETONNEUX,78,Maison,120.0,6.0,2021,4541.666666666667
12/05/2021,320300.0,PEY,40,Maison,140.0,5.0,2021,2287.8571428571427
26/02/2021,414720.0,VEIGNE,37,Maison,200.0,6.0,2021,2073.6
17/05/2021,140000.0,PLELAN-LE-PETIT,22,Maison,88.0,5.0,2021,1590.909090909091
16/07/2021,270000.0,NEUILLY-CRIMOLOIS,21,Maison,103.0,5.0,2021,2621.359223300971
30/08/2021,380000.0,VERGETOT,76,Maison,153.0,6.0,2021,2483.6601307189544
08/10/2021,400000.0,LAGNY-SUR-MARNE,77,Appartement,60.0,3.0,2021,6666.666666666667
03/06/2021,315329.0,SAINT-HILAIRE-DE-CLISSON,44,Maison,122.0,5.0,2021,2584.6639344262294
29/09/2021,84000.0,NIMES,30,Appartement,50.0,2.0,2021,1680.0
08/06/2021,68400.0,CHAUNY,02,Maison,83.0,4.0,2021,824.0963855421687
07/01/2021,130000.0,PANNECE,44,Maison,128.0,2.0,2021,1015.625
03/03/2021,100000.0,EPERNAY,51,Maison,62.0,4.0,2021,1612.9032258064517
19/03/2021,54000.0,ST PIERRE DE VARENNES,71,Maison,62.0,3.0,2021,870.9677419354839
26/04/2021,25000.0,ASQUINS,89,Maison,16.0,1.0,2021,1562.5
